show,season,number,name,air_date,watched
Formula 1: Drive to Survive,6,8,Forza Ferrari,2/23/2024,TRUE
Formula 1: Drive to Survive,6,9,Three's a Crowd,2/23/2024,TRUE
Formula 1: Drive to Survive,6,10,Red or Black,2/23/2024,TRUE
Formula 1: Drive to Survive,7,1,Business as Usual,3/7/2025,TRUE
Formula 1: Drive to Survive,7,2,Frenemies,3/7/2025,TRUE
Formula 1: Drive to Survive,7,3,Looking Out for Number 1,3/7/2025,TRUE
Formula 1: Drive to Survive,7,4,Carlos Signs,3/7/2025,TRUE
Formula 1: Drive to Survive,7,5,Le Curse of Leclerc,3/7/2025,TRUE
Formula 1: Drive to Survive,7,6,Wheels of Fortune,3/7/2025,TRUE
Formula 1: Drive to Survive,7,7,In the Heat of the Night,3/7/2025,TRUE
Formula 1: Drive to Survive,7,8,Elbows Out,3/7/2025,TRUE
Formula 1: Drive to Survive,7,9,Under New Management,3/7/2025,TRUE
Formula 1: Drive to Survive,7,10,End Game,3/7/2025,TRUE
Foundation (2021),1,1,The Emperor’s Peace,9/24/2021,TRUE
Foundation (2021),1,2,Preparing to Live,9/24/2021,TRUE
Foundation (2021),1,3,The Mathematician’s Ghost,10/1/2021,TRUE
Foundation (2021),1,4,Barbarians at the Gate,10/8/2021,TRUE
Foundation (2021),1,5,Upon Awakening,10/15/2021,TRUE
Foundation (2021),1,6,Death and the Maiden,10/22/2021,TRUE
Foundation (2021),1,7,Mysteries and Martyrs,10/29/2021,TRUE
Foundation (2021),1,8,The Missing Piece,11/5/2021,TRUE
Foundation (2021),1,9,The First Crisis,11/12/2021,TRUE
Foundation (2021),1,10,The Leap,11/19/2021,TRUE
Foundation (2021),2,1,In Seldon’s Shadow,7/14/2023,TRUE
Foundation (2021),2,2,A Glimpse of Darkness,7/21/2023,TRUE
Foundation (2021),2,3,King and Commoner,7/28/2023,TRUE
Foundation (2021),2,4,Where the Stars Are Scattered Thinly,8/4/2023,TRUE
Foundation (2021),2,5,The Sighted and the Seen,8/11/2023,TRUE
Foundation (2021),2,6,Why the Gods Made Wine,8/18/2023,TRUE
Foundation (2021),2,7,A Necessary Death,8/25/2023,TRUE
Foundation (2021),2,8,The Last Empress,9/1/2023,TRUE
Foundation (2021),2,9,Long Ago Not Far Away,9/8/2023,TRUE
Foundation (2021),2,10,Creation Myths,9/15/2023,TRUE
Foundation (2021),3,1,A Song for the End of Everything,7/11/2025,TRUE
Foundation (2021),3,2,Shadows in the Math,7/18/2025,TRUE
Foundation (2021),3,3,When a Book Finds You,7/25/2025,TRUE
Foundation (2021),3,4,The Stress of Her Regard,8/1/2025,TRUE
Foundation (2021),3,5,Where Tyrants Spend Eternity,8/8/2025,TRUE
Foundation (2021),3,6,The Shape of Time,8/15/2025,TRUE
Foundation (2021),3,7,Foundation's End,8/22/2025,TRUE
Foundation (2021),3,8,Skin in the Game,8/29/2025,TRUE
Foundation (2021),3,9,The Paths That Choose Us,9/5/2025,TRUE
Foundation (2021),3,10,The Darkness,9/12/2025,TRUE
Fringe,1,1,Pilot,9/9/2008,TRUE
Fringe,1,2,The Same Old Story,9/16/2008,TRUE
Fringe,1,3,The Ghost Network,9/23/2008,TRUE
Fringe,1,4,The Arrival,9/30/2008,TRUE
Fringe,1,5,Power Hungry,10/14/2008,TRUE
Fringe,1,6,The Cure,10/21/2008,TRUE
Fringe,1,7,In Which We Meet Mr. Jones,11/11/2008,TRUE
Fringe,1,8,The Equation,11/18/2008,TRUE
Fringe,1,9,The Dreamscape,11/25/2008,TRUE
Fringe,1,10,Safe,12/2/2008,TRUE
Fringe,1,11,Bound,1/20/2009,TRUE
Fringe,1,12,The No-Brainer,1/27/2009,TRUE
Fringe,1,13,The Transformation,2/3/2009,TRUE
Fringe,1,14,Ability,2/10/2009,TRUE
Fringe,1,15,Inner Child,4/7/2009,TRUE
Fringe,1,16,Unleashed,4/14/2009,TRUE
Fringe,1,17,Bad Dreams,4/21/2009,TRUE
Fringe,1,18,Midnight,4/28/2009,TRUE
Fringe,1,19,The Road Not Taken,5/5/2009,TRUE
Fringe,1,20,There's More Than One of Everything,5/12/2009,TRUE
Fringe,2,1,A New Day in the Old Town,9/17/2009,TRUE
Fringe,2,2,Night of Desirable Objects,9/24/2009,TRUE
Fringe,2,3,Fracture,10/1/2009,TRUE
Fringe,2,4,Momentum Deferred,10/8/2009,TRUE
Fringe,2,5,Dream Logic,10/15/2009,TRUE
Fringe,2,6,Earthling,11/5/2009,TRUE
Fringe,2,7,Of Human Action,11/12/2009,TRUE
Fringe,2,8,August,11/19/2009,TRUE
Fringe,2,9,Snakehead,12/3/2009,TRUE
Fringe,2,10,Grey Matters,12/10/2009,TRUE
Fringe,2,11,Unearthed,1/11/2010,TRUE
Fringe,2,12,Johari Window,1/14/2010,TRUE
Fringe,2,13,What Lies Below,1/21/2010,TRUE
Fringe,2,14,The Bishop Revival,1/28/2010,TRUE
Fringe,2,15,Jacksonville,2/2/2010,TRUE
Fringe,2,16,Peter,4/1/2010,TRUE
Fringe,2,17,Olivia in the Lab with the Revolver,4/8/2010,TRUE
Fringe,2,18,White Tulip,4/15/2010,TRUE
Fringe,2,19,The Man from the Other Side,4/22/2010,TRUE
Fringe,2,20,Brown Betty,4/29/2010,TRUE
Fringe,2,21,Northwest Passage,5/6/2010,TRUE
Fringe,2,22,Over There (1),5/13/2010,TRUE
Fringe,2,23,Over There (2),5/20/2010,TRUE
Fringe,3,1,Olivia,9/23/2010,TRUE
Fringe,3,2,The Box,9/30/2010,TRUE
Fringe,3,3,The Plateau,10/7/2010,TRUE
Fringe,3,4,Do Shapeshifters Dream of Electric Sheep?,10/14/2010,TRUE
Fringe,3,5,Amber 31422,11/4/2010,TRUE
Fringe,3,6,6955 kHz,11/11/2010,TRUE
Fringe,3,7,The Abducted,11/18/2010,TRUE
Fringe,3,8,Entrada,12/2/2010,TRUE
Fringe,3,9,Marionette,12/9/2010,TRUE
Fringe,3,10,The Firefly,1/21/2011,TRUE
Fringe,3,11,Reciprocity,1/28/2011,TRUE
Fringe,3,12,Concentrate and Ask Again,2/4/2011,TRUE
Fringe,3,13,Immortality,2/11/2011,TRUE
Fringe,3,14,6B,2/18/2011,TRUE
Fringe,3,15,Subject 13,2/25/2011,TRUE
Fringe,3,16,Os,3/11/2011,TRUE
Fringe,3,17,Stowaway,3/18/2011,TRUE
Fringe,3,18,Bloodline,3/25/2011,TRUE
Fringe,3,19,Lysergic Acid Diethylamide,4/15/2011,TRUE
Fringe,3,20,6:02 AM EST,4/22/2011,TRUE
Fringe,3,21,The Last Sam Weiss,4/29/2011,TRUE
Fringe,3,22,The Day We Died,5/6/2011,TRUE
Fringe,4,1,Neither Here Nor There,9/23/2011,TRUE
Fringe,4,2,One Night in October,9/30/2011,TRUE
Fringe,4,3,Alone in the World,10/7/2011,TRUE
Fringe,4,4,Subject 9,10/14/2011,TRUE
Fringe,4,5,Novation,11/4/2011,TRUE
Fringe,4,6,And Those We've Left Behind,11/11/2011,TRUE
Fringe,4,7,Wallflower,11/18/2011,TRUE
Fringe,4,8,Back to Where You've Never Been,1/13/2012,TRUE
Fringe,4,9,Enemy of My Enemy,1/20/2012,TRUE
Fringe,4,10,Forced Perspective,1/27/2012,TRUE
Fringe,4,11,Making Angels,2/3/2012,TRUE
Fringe,4,12,Welcome to Westfield,2/10/2012,TRUE
Fringe,4,13,A Better Human Being,2/17/2012,TRUE
Fringe,4,14,The End of All Things,2/24/2012,TRUE
Fringe,4,15,A Short Story About Love,3/23/2012,TRUE
Fringe,4,16,Nothing As It Seems,3/30/2012,TRUE
Fringe,4,17,Everything in Its Right Place,4/6/2012,TRUE
Fringe,4,18,The Consultant,4/13/2012,TRUE
Fringe,4,19,Letters of Transit,4/20/2012,TRUE
Fringe,4,20,Worlds Apart,4/27/2012,TRUE
Fringe,4,21,Brave New World (1),5/4/2012,TRUE
Fringe,4,22,Brave New World (2),5/11/2012,TRUE
Fringe,5,1,Transilience Thought Unifier Model-11,9/28/2012,TRUE
Fringe,5,2,In Absentia,10/5/2012,TRUE
Fringe,5,3,The Recordist,10/12/2012,TRUE
Fringe,5,4,The Bullet That Saved the World,10/26/2012,TRUE
Fringe,5,5,An Origin Story,11/2/2012,TRUE
Fringe,5,6,Through the Looking Glass and What Walter Found There,11/9/2012,TRUE
Fringe,5,7,Five-Twenty-Ten,11/16/2012,TRUE
Fringe,5,8,The Human Kind,12/7/2012,TRUE
Fringe,5,9,Black Blotter,12/14/2012,TRUE
Fringe,5,10,Anomaly XB-6783746,12/21/2012,TRUE
Fringe,5,11,The Boy Must Live,1/11/2013,TRUE
Fringe,5,13,An Enemy of Fate,1/18/2013,TRUE
Fringe,5,12,Liberty,1/18/2013,TRUE
FROM,1,1,Long Day's Journey Into Night,2/20/2022,TRUE
FROM,1,2,The Way Things Are Now,2/27/2022,TRUE
FROM,1,3,Choosing Day,3/6/2022,TRUE
FROM,1,4,A Rock and a Farway,3/13/2022,TRUE
FROM,1,5,Silhouettes,3/20/2022,TRUE
FROM,1,6,Book 74,3/27/2022,TRUE
FROM,1,7,All Good Things,4/3/2022,TRUE
FROM,1,8,Broken Windows Open Doors,4/10/2022,TRUE
FROM,1,9,Into the Woods,4/17/2022,TRUE
FROM,1,10,Oh the Places We'll Go,4/24/2022,TRUE
FROM,2,1,Strangers in a Strange Land,4/23/2023,TRUE
FROM,2,2,The Kindness of Strangers,4/30/2023,TRUE
FROM,2,3,Tether,5/7/2023,TRUE
FROM,2,4,This Way Gone,5/14/2023,TRUE
FROM,2,5,Lullaby,5/21/2023,TRUE
FROM,2,6,Pas de Deux,5/28/2023,TRUE
FROM,2,7,Belly of the Beast,6/4/2023,TRUE
FROM,2,8,Forest for the Trees,6/11/2023,TRUE
FROM,2,9,Ball of Magic Fire,6/18/2023,TRUE
FROM,2,10,Once Upon a Time…,6/25/2023,TRUE
FROM,3,1,Shatter,9/22/2024,TRUE
FROM,3,2,When We Go,9/29/2024,TRUE
FROM,3,3,Mouse Trap,10/6/2024,TRUE
FROM,3,4,There and Back Again,10/13/2024,TRUE
FROM,3,5,The Light of Day,10/20/2024,TRUE
FROM,3,6,Scar Tissue,10/27/2024,TRUE
FROM,3,7,These Fragile Lives,11/3/2024,TRUE
FROM,3,8,Thresholds,11/10/2024,TRUE
FROM,3,9,Revelations: Chapter One,11/17/2024,TRUE
FROM,3,10,Revelations: Chapter Two,11/24/2024,TRUE
Game of Thrones,1,1,Winter Is Coming,4/17/2011,TRUE
Game of Thrones,1,2,The Kingsroad,4/24/2011,TRUE
Game of Thrones,1,3,Lord Snow,5/1/2011,TRUE
Game of Thrones,1,4,Cripples Bastards and Broken Things,5/8/2011,TRUE
Game of Thrones,1,5,The Wolf and the Lion,5/15/2011,TRUE
Game of Thrones,1,6,A Golden Crown,5/22/2011,TRUE
Game of Thrones,1,7,You Win or You Die,5/29/2011,TRUE
Game of Thrones,1,8,The Pointy End,6/5/2011,TRUE
Game of Thrones,1,9,Baelor,6/12/2011,TRUE
Game of Thrones,1,10,Fire and Blood,6/19/2011,TRUE
Game of Thrones,2,1,The North Remembers,4/1/2012,TRUE
Game of Thrones,2,2,The Night Lands,4/8/2012,TRUE
Game of Thrones,2,3,What Is Dead May Never Die,4/15/2012,TRUE
Game of Thrones,2,4,Garden of Bones,4/22/2012,TRUE
Game of Thrones,2,5,The Ghost of Harrenhal,4/29/2012,TRUE
Game of Thrones,2,6,The Old Gods and the New,5/6/2012,TRUE
Game of Thrones,2,7,A Man Without Honor,5/13/2012,TRUE
Game of Thrones,2,8,The Prince of Winterfell,5/20/2012,TRUE
Game of Thrones,2,9,Blackwater,5/27/2012,TRUE
Game of Thrones,2,10,Valar Morghulis,6/3/2012,TRUE
Game of Thrones,3,1,Valar Dohaeris,3/31/2013,TRUE
Game of Thrones,3,2,Dark Wings Dark Words,4/7/2013,TRUE
Game of Thrones,3,3,Walk of Punishment,4/14/2013,TRUE
Game of Thrones,3,4,And Now His Watch Is Ended,4/21/2013,TRUE
Game of Thrones,3,5,Kissed by Fire,4/28/2013,TRUE
Game of Thrones,3,6,The Climb,5/5/2013,TRUE
Game of Thrones,3,7,The Bear and the Maiden Fair,5/12/2013,TRUE
Game of Thrones,3,8,Second Sons,5/19/2013,TRUE
Game of Thrones,3,9,The Rains of Castamere,6/2/2013,TRUE
Game of Thrones,3,10,Mhysa,6/9/2013,TRUE
Game of Thrones,4,1,Two Swords,4/6/2014,TRUE
Game of Thrones,4,2,The Lion and the Rose,4/13/2014,TRUE
Game of Thrones,4,3,Breaker of Chains,4/20/2014,TRUE
Game of Thrones,4,4,Oathkeeper,4/27/2014,TRUE
Game of Thrones,4,5,First of His Name,5/4/2014,TRUE
Game of Thrones,4,6,The Laws of Gods and Men,5/11/2014,TRUE
Game of Thrones,4,7,Mockingbird,5/18/2014,TRUE
Game of Thrones,4,8,The Mountain and the Viper,6/1/2014,TRUE
Game of Thrones,4,9,The Watchers on the Wall,6/8/2014,TRUE
Game of Thrones,4,10,The Children,6/15/2014,TRUE
Game of Thrones,5,1,The Wars To Come,4/12/2015,TRUE
Game of Thrones,5,2,The House of Black and White,4/19/2015,TRUE
Game of Thrones,5,3,High Sparrow,4/26/2015,TRUE
Game of Thrones,5,4,Sons of the Harpy,5/3/2015,TRUE
Game of Thrones,5,5,Kill the Boy,5/10/2015,TRUE
Game of Thrones,5,6,Unbowed Unbent Unbroken,5/17/2015,TRUE
Game of Thrones,5,7,The Gift,5/24/2015,TRUE
Game of Thrones,5,8,Hardhome,5/31/2015,TRUE
Game of Thrones,5,9,The Dance of Dragons,6/7/2015,TRUE
Game of Thrones,5,10,Mother's Mercy,6/14/2015,TRUE
Game of Thrones,6,1,The Red Woman,4/24/2016,TRUE
Game of Thrones,6,2,Home,5/1/2016,TRUE
Game of Thrones,6,3,Oathbreaker,5/8/2016,TRUE
Game of Thrones,6,4,Book of the Stranger,5/15/2016,TRUE
Game of Thrones,6,5,The Door,5/22/2016,TRUE
Game of Thrones,6,6,Blood of My Blood,5/29/2016,TRUE
Game of Thrones,6,7,The Broken Man,6/5/2016,TRUE
Game of Thrones,6,8,No One,6/12/2016,TRUE
Game of Thrones,6,9,Battle of the Bastards,6/19/2016,TRUE
Game of Thrones,6,10,The Winds of Winter,6/26/2016,TRUE
Game of Thrones,7,1,Dragonstone,7/16/2017,TRUE
Game of Thrones,7,2,Stormborn,7/23/2017,TRUE
Game of Thrones,7,3,The Queen's Justice,7/30/2017,TRUE
Game of Thrones,7,4,The Spoils of War,8/6/2017,TRUE
Game of Thrones,7,5,Eastwatch,8/13/2017,TRUE
Game of Thrones,7,6,Beyond the Wall,8/20/2017,TRUE
Game of Thrones,7,7,The Dragon and the Wolf,8/27/2017,TRUE
Game of Thrones,8,1,Winterfell,4/14/2019,TRUE
Game of Thrones,8,2,A Knight of the Seven Kingdoms,4/21/2019,TRUE
Game of Thrones,8,3,The Long Night,4/28/2019,TRUE
Game of Thrones,8,4,The Last of the Starks,5/5/2019,TRUE
Game of Thrones,8,5,The Bells,5/12/2019,TRUE
